source,track_uri,track_name,artist_name,artist_popularity,artist_genres,album,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
liked,spotify:track:0rVr5Dn0yGtJYgI2uvktxV,Jao Na,Sohail Sen,58,"['filmi', 'modern bollywood']",What's Your Rashee? (Original Motion Picture Soundtrack),24,0.63,0.468,7,-7.909,0,0.0273,0.433,3.17E-05,0.162,0.47,129.935,audio_features,0rVr5Dn0yGtJYgI2uvktxV,spotify:track:0rVr5Dn0yGtJYgI2uvktxV,https://api.spotify.com/v1/tracks/0rVr5Dn0yGtJYgI2uvktxV,https://api.spotify.com/v1/audio-analysis/0rVr5Dn0yGtJYgI2uvktxV,285053,4
liked,spotify:track:4GrzhbZQQc9SrU4Vo6J3WY,Yoon Shabnami,Monty Sharma,51,"['filmi', 'modern bollywood']",Saawariya (Original Motion Picture Soundtrack),50,0.592,0.624,5,-9.392,1,0.0567,0.343,5.54E-06,0.219,0.707,95.042,audio_features,4GrzhbZQQc9SrU4Vo6J3WY,spotify:track:4GrzhbZQQc9SrU4Vo6J3WY,https://api.spotify.com/v1/tracks/4GrzhbZQQc9SrU4Vo6J3WY,https://api.spotify.com/v1/audio-analysis/4GrzhbZQQc9SrU4Vo6J3WY,315360,4
liked,spotify:track:37zYMRPlBpAz6H5rqMl1n0,Aao Aao Sanwariya,Manna Dey,53,"['classic bollywood', 'filmi', 'rabindra sangeet']",Padosan (Original Motion Picture Soundtrack),4,0.441,0.547,9,-9.189,1,0.113,0.853,2.20E-06,0.248,0.62,91.738,audio_features,37zYMRPlBpAz6H5rqMl1n0,spotify:track:37zYMRPlBpAz6H5rqMl1n0,https://api.spotify.com/v1/tracks/37zYMRPlBpAz6H5rqMl1n0,https://api.spotify.com/v1/audio-analysis/37zYMRPlBpAz6H5rqMl1n0,276813,3
liked,spotify:track:54dHaY92XZ47ltrZqZulGt,Sooha Saaha,Zeba,19,[],Highway,32,0.551,0.309,4,-10.082,1,0.0278,0.752,0,0.059,0.2,115.06,audio_features,54dHaY92XZ47ltrZqZulGt,spotify:track:54dHaY92XZ47ltrZqZulGt,https://api.spotify.com/v1/tracks/54dHaY92XZ47ltrZqZulGt,https://api.spotify.com/v1/audio-analysis/54dHaY92XZ47ltrZqZulGt,299159,1
liked,spotify:track:66FhJtU1CplZULCDxSuXN0,Sajania,Ali Zafar,55,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']",Masty,26,0.813,0.579,0,-6.926,1,0.0769,0.00595,0.000139,0.247,0.866,95,audio_features,66FhJtU1CplZULCDxSuXN0,spotify:track:66FhJtU1CplZULCDxSuXN0,https://api.spotify.com/v1/tracks/66FhJtU1CplZULCDxSuXN0,https://api.spotify.com/v1/audio-analysis/66FhJtU1CplZULCDxSuXN0,253283,4
liked,spotify:track:4bD9z9qa4qg9BhryvYWB7c,Kabira,Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']",Yeh Jawaani Hai Deewani,67,0.59,0.555,2,-6.861,1,0.0271,0.481,0,0.192,0.191,84.027,audio_features,4bD9z9qa4qg9BhryvYWB7c,spotify:track:4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/tracks/4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/audio-analysis/4bD9z9qa4qg9BhryvYWB7c,223460,4
liked,spotify:track:1awtp7rf6ajhGY9BgzCHeZ,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",Mithoon,69,"['filmi', 'modern bollywood']",Shivaay,57,0.523,0.557,7,-7.799,1,0.0293,0.813,0.000581,0.0958,0.196,111.766,audio_features,1awtp7rf6ajhGY9BgzCHeZ,spotify:track:1awtp7rf6ajhGY9BgzCHeZ,https://api.spotify.com/v1/tracks/1awtp7rf6ajhGY9BgzCHeZ,https://api.spotify.com/v1/audio-analysis/1awtp7rf6ajhGY9BgzCHeZ,374205,4
liked,spotify:track:28EkxM2v1o3V5o4tz8wPWH,Palat Meri Jaan,Ali Zafar,55,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']",Total Siyapaa,32,0.523,0.683,2,-6.178,1,0.0297,0.106,0,0.0915,0.243,81.979,audio_features,28EkxM2v1o3V5o4tz8wPWH,spotify:track:28EkxM2v1o3V5o4tz8wPWH,https://api.spotify.com/v1/tracks/28EkxM2v1o3V5o4tz8wPWH,https://api.spotify.com/v1/audio-analysis/28EkxM2v1o3V5o4tz8wPWH,224240,4
liked,spotify:track:0bEujOeS7AlxwamX5PtmWj,Tu Tu Hai Wohi - The Unwind Mix,Jonita Gandhi,69,"['filmi', 'modern bollywood']",Tu Tu Hai Wohi - Single,35,0.608,0.278,11,-14.162,0,0.0358,0.82,0.00053,0.103,0.317,125.883,audio_features,0bEujOeS7AlxwamX5PtmWj,spotify:track:0bEujOeS7AlxwamX5PtmWj,https://api.spotify.com/v1/tracks/0bEujOeS7AlxwamX5PtmWj,https://api.spotify.com/v1/audio-analysis/0bEujOeS7AlxwamX5PtmWj,316013,4
liked,spotify:track:1mYcukuz7uow0wc7DmPXHU,Rozana,Shreya Ghoshal,81,"['filmi', 'modern bollywood']","Rozana (From ""Naam Shabana"")",52,0.434,0.378,8,-8.7,1,0.029,0.766,0.000136,0.115,0.291,92.982,audio_features,1mYcukuz7uow0wc7DmPXHU,spotify:track:1mYcukuz7uow0wc7DmPXHU,https://api.spotify.com/v1/tracks/1mYcukuz7uow0wc7DmPXHU,https://api.spotify.com/v1/audio-analysis/1mYcukuz7uow0wc7DmPXHU,274202,4
liked,spotify:track:7FRsYAkmCOSX1FbExaDeBM,,,0,[],,0,0.468,0.612,0,-5.518,1,0.0463,0.818,1.71E-06,0.119,0.333,162.118,audio_features,7FRsYAkmCOSX1FbExaDeBM,spotify:track:7FRsYAkmCOSX1FbExaDeBM,https://api.spotify.com/v1/tracks/7FRsYAkmCOSX1FbExaDeBM,https://api.spotify.com/v1/audio-analysis/7FRsYAkmCOSX1FbExaDeBM,284444,4
liked,spotify:track:6E0BBhzIfOIgyPEsC4hcqO,Kaminey,Vishal Bhardwaj,45,"['filmi', 'modern bollywood']",Kaminey,25,0.448,0.401,5,-13.444,1,0.0302,0.815,0.0677,0.0829,0.218,136.979,audio_features,6E0BBhzIfOIgyPEsC4hcqO,spotify:track:6E0BBhzIfOIgyPEsC4hcqO,https://api.spotify.com/v1/tracks/6E0BBhzIfOIgyPEsC4hcqO,https://api.spotify.com/v1/audio-analysis/6E0BBhzIfOIgyPEsC4hcqO,356566,4
liked,spotify:track:0RKMcFR0TJvW2LdI2qO9K5,Khudaaya,Shekhar Ravjiani,67,"['filmi', 'modern bollywood']",Shanghai,29,0.566,0.499,1,-8.473,0,0.037,0.776,0,0.113,0.457,159.992,audio_features,0RKMcFR0TJvW2LdI2qO9K5,spotify:track:0RKMcFR0TJvW2LdI2qO9K5,https://api.spotify.com/v1/tracks/0RKMcFR0TJvW2LdI2qO9K5,https://api.spotify.com/v1/audio-analysis/0RKMcFR0TJvW2LdI2qO9K5,176863,3
liked,spotify:track:3E424W0IJS3ypZ4YOxE0Jn,Kahin To,Rashid Ali,54,"['filmi', 'modern bollywood']",Jaane Tu... Ya Jaane Na,52,0.61,0.492,10,-7.55,1,0.0261,0.334,6.30E-06,0.0979,0.165,90.984,audio_features,3E424W0IJS3ypZ4YOxE0Jn,spotify:track:3E424W0IJS3ypZ4YOxE0Jn,https://api.spotify.com/v1/tracks/3E424W0IJS3ypZ4YOxE0Jn,https://api.spotify.com/v1/audio-analysis/3E424W0IJS3ypZ4YOxE0Jn,303206,4
liked,spotify:track:00juIvfvPtZ0CfAMwEkHaV,,,0,[],,0,0.662,0.31,1,-14.111,0,0.0347,0.833,0.861,0.108,0.212,117.965,audio_features,00juIvfvPtZ0CfAMwEkHaV,spotify:track:00juIvfvPtZ0CfAMwEkHaV,https://api.spotify.com/v1/tracks/00juIvfvPtZ0CfAMwEkHaV,https://api.spotify.com/v1/audio-analysis/00juIvfvPtZ0CfAMwEkHaV,161771,4
liked,spotify:track:4CJYLB9DKIXMX890tz6646,Kahaan Hoon Main,Jonita Gandhi,69,"['filmi', 'modern bollywood']",Highway,28,0.322,0.201,9,-13.244,1,0.032,0.94,0.000874,0.0695,0.0744,136.222,audio_features,4CJYLB9DKIXMX890tz6646,spotify:track:4CJYLB9DKIXMX890tz6646,https://api.spotify.com/v1/tracks/4CJYLB9DKIXMX890tz6646,https://api.spotify.com/v1/audio-analysis/4CJYLB9DKIXMX890tz6646,327363,4
liked,spotify:track:4uxVdPtssxA5DipzyZB9LQ,Astronaut,Simple Plan,66,"['canadian pop punk', 'canadian punk', 'canadian rock', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock']",Get Your Heart On!,31,0.456,0.879,9,-3.457,0,0.0353,0.00197,0,0.095,0.536,148.131,audio_features,4uxVdPtssxA5DipzyZB9LQ,spotify:track:4uxVdPtssxA5DipzyZB9LQ,https://api.spotify.com/v1/tracks/4uxVdPtssxA5DipzyZB9LQ,https://api.spotify.com/v1/audio-analysis/4uxVdPtssxA5DipzyZB9LQ,220747,4
